project_a,project_b,weight_a,weight_b
"Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.99390071705,0.00609928295
"Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.94599364073,0.05400635927
"Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.",JavaScript YAML parser and dumper with security and performance enhancements.,0.91692276346,0.08307723654
"Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.9595759553,0.0404240447
"Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.44297781034,0.55702218966
"Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.9985557481,0.0014442519
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.00105035642,0.99894964358
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.",0.01354678796,0.98645321204
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.03490788711,0.96509211289
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.09851701195,0.90148298805
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.10289116515,0.89710883485
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.82547481352,0.17452518648
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).",0.00637518452,0.99362481548
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Go iterative process tool with module support; sporadically maintained, limited testing.",0.00221768828,0.99778231172
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.00103031931,0.99896968069
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.00301428848,0.99698571152
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.26079480721,0.73920519279
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",macOS library providing process information access via automated bindings and a C API.,0.82704149943,0.17295850057
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.06582995187,0.93417004813
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.06691097853,0.93308902147
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.06260655041,0.93739344959
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","Fast HTML entity encoder/decoder (TypeScript, ESM) with trie-based optimization and improved tree shaking.",0.01211387038,0.98788612962
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.02904590643,0.97095409357
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","JavaScript color code management library with ESM support, community contributions, and focused on code quality.",0.2258064516,0.7741935484
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.06785793735,0.93214206265
"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",Object-schema: A config merging/validation library with subschema support and custom error handling.,0.02899828879,0.97100171121
